duration,src_bytes,dst_bytes,land,wrong_fragment,urgent,hot,num_failed_logins,logged_in,num_compromised,root_shell,su_attempted,num_root,num_file_creations,num_shells,num_access_files,num_outbound_cmds,is_host_login,is_guest_login,count,srv_count,serror_rate,srv_serror_rate,rerror_rate,srv_rerror_rate,same_srv_rate,diff_srv_rate,srv_diff_host_rate,dst_host_count,dst_host_srv_count,dst_host_same_srv_rate,dst_host_diff_srv_rate,dst_host_same_src_port_rate,dst_host_srv_diff_host_rate,dst_host_serror_rate,dst_host_srv_serror_rate,dst_host_rerror_rate,dst_host_srv_rerror_rate,protocol_type,service,flag,label
0.0,7.246566440585001e-10,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0273972602739726,0.007827788649706457,0.0,0.0,0.0,0.0,0.29,0.21,0.0,1.0,0.01568627450980392,0.02,0.15,1.0,0.0,0.0,0.0,0.0,0.0,3,50,10,0
0.0,2.4203531911553903e-07,3.2764924466799004e-06,0,0.0,0.0,0.0,0.0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.029354207436399216,0.03718199608610567,0.0,0.0,0.0,0.0,1.0,0.0,0.16,0.5686274509803921,1.0,1.0,0.0,0.01,0.02,0.0,0.0,0.0,0.0,2,25,10,0
0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.19960861056751467,0.0273972602739726,0.0,0.0,1.0,1.0,0.14,0.06,0.0,1.0,0.054901960784313725,0.05,0.05,0.0,0.0,0.0,0.0,1.0,1.0,2,50,2,1
0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.2700587084148728,0.011741682974559686,1.0,1.0,0.0,0.0,0.04,0.09,0.0,1.0,0.023529411764705882,0.02,0.09,0.0,0.0,1.0,1.0,0.0,0.0,2,22,6,1
0.0,8.695879728702001e-09,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0019569471624266144,0.0019569471624266144,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.00784313725490196,0.00392156862745098,0.5,1.0,0.5,0.0,0.0,0.0,0.0,0.0,2,21,10,3
0.0,1.6522171484533802e-07,3.97728929338357e-06,0,0.0,0.0,0.0,0.0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.019569471624266144,0.019569471624266144,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5058823529411764,1.0,1.0,0.0,0.01,0.04,0.0,0.0,0.0,0.0,2,25,10,0
0.0,1.5942446169287003e-07,1.987881251433938e-06,0,0.0,0.0,0.0,0.0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.03913894324853229,0.03913894324853229,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3411764705882353,1.0,1.0,0.0,0.01,0.04,0.0,0.0,0.0,0.0,2,25,10,0
0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.2172211350293542,0.01761252446183953,0.0,0.0,1.0,1.0,0.08,0.06,0.0,1.0,0.03529411764705882,0.04,0.05,0.0,0.0,0.0,0.0,1.0,1.0,2,49,3,1
0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.3953033268101761,0.009784735812133072,0.0,0.0,1.0,1.0,0.02,0.07,0.0,1.0,0.0196078431372549,0.02,0.07,0.0,0.0,0.0,0.0,1.0,1.0,2,6,2,1
0.0,2.3189012609872005e-07,1.1565438156384084e-06,0,0.0,0.0,0.0,0.0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.019569471624266144,0.023483365949119372,0.0,0.0,0.0,0.0,1.0,0.0,0.25,0.4549019607843137,1.0,1.0,0.0,0.01,0.04,0.0,0.0,0.0,0.0,2,25,10,0
0.0,1.6667102813345504e-07,1.8397825714115938e-07,0,0.0,0.0,0.0,0.0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0019569471624266144,0.01761252446183953,0.0,0.0,0.0,0.0,1.0,0.0,0.44,0.10980392156862745,1.0,1.0,0.0,0.04,0.06,0.0,0.0,0.0,0.0,2,25,10,0
0.0,7.608894762614251e-08,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.009784735812133072,0.009784735812133072,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.996078431372549,1.0,0.01,0.01,0.0,0.0,0.0,0.0,0.0,3,50,10,0
0.0,2.558037953526505e-07,1.1947135785307651e-06,0,0.0,0.0,0.0,0.0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.01761252446183953,0.019569471624266144,0.0,0.0,0.0,0.0,1.0,0.0,0.2,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,25,10,0
0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.273972602739726,0.0019569471624266144,1.0,1.0,0.0,0.0,0.01,0.09,0.0,1.0,0.00392156862745098,0.0,0.09,0.0,0.0,1.0,1.0,0.0,0.0,2,50,6,1
0.0,1.7754087779433253e-07,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.003913894324853229,0.003913894324853229,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.8196078431372549,0.08627450980392157,0.1,0.03,0.1,0.09,0.01,0.0,0.0,0.0,2,21,10,0
0.0,3.043557905045701e-08,3.206260082957964e-08,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.005870841487279843,0.009784735812133072,0.0,0.0,0.0,0.0,1.0,0.0,0.4,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,13,10,0
0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.4461839530332681,0.003913894324853229,0.0,0.0,1.0,1.0,0.01,0.07,0.0,1.0,0.00784313725490196,0.01,0.09,0.0,0.0,0.0,0.0,1.0,1.0,2,12,2,1
0.006572200988160716,1.1884368962559402e-07,4.588005499661277e-07,0,0.0,0.0,0.025974025974025976,0.0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,1,0.0019569471624266144,0.0019569471624266144,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.1764705882352941,0.18,0.03,0.0,0.0,0.21,0.0,0.02,0.0,2,20,10,3
0.0001398340635778876,2.1739699321755006e-08,7.099575897978349e-08,0,0.0,0.0,0.0,0.0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0019569471624266144,0.0019569471624266144,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.9921568627450981,0.99,0.01,0.0,0.0,0.0,0.0,0.0,0.0,2,48,10,3
2.3305677262981263e-05,9.420536372760502e-09,2.9772415056038237e-08,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0019569471624266144,0.003913894324853229,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.03529411764705882,0.04,0.05,0.0,0.0,0.0,0.0,0.0,0.0,2,5,10,0
0.006572200988160716,1.2029300291371102e-07,4.588005499661277e-07,0,0.0,0.0,0.025974025974025976,0.0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,1,0.0019569471624266144,0.0019569471624266144,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.011764705882352941,0.01,0.1,0.0,0.0,0.0,0.0,0.99,0.0,2,20,10,3
0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.20939334637964774,0.011741682974559686,0.0,0.0,1.0,1.0,0.06,0.07,0.0,1.0,0.023529411764705882,0.02,0.06,0.0,0.0,0.0,0.0,1.0,1.0,2,32,2,1
0.0,3.043557905045701e-08,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.009784735812133072,0.009784735812133072,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.996078431372549,1.0,0.01,0.01,0.0,0.0,0.0,0.0,0.0,3,50,10,3
0.0,2.0290386033638003e-08,0.0,0,0.3333333333333333,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0019569471624266144,0.0019569471624266144,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.00392156862745098,0.0,0.02,0.0,0.0,0.21,0.0,0.51,0.0,3,50,10,1
2.3305677262981263e-05,1.8833826179080418e-06,2.2367481054921036e-07,0,0.0,0.0,0.0,0.0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.005870841487279843,0.005870841487279843,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.32941176470588235,0.33,0.14,0.0,0.0,0.0,0.0,0.65,0.0,2,55,10,1
0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0019569471624266144,0.0019569471624266144,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.6235294117647059,0.2901960784313725,0.33,0.02,0.01,0.03,1.0,0.72,0.0,0.28,2,48,6,2
0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.4227005870841487,0.01761252446183953,1.0,1.0,0.0,0.0,0.04,0.06,0.0,1.0,0.03529411764705882,0.04,0.07,0.0,0.0,1.0,1.0,0.0,0.0,2,50,6,1
0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.4344422700587084,0.019569471624266144,0.0,0.0,1.0,1.0,0.05,0.06,0.0,1.0,0.0392156862745098,0.04,0.08,0.0,0.0,0.0,0.0,1.0,1.0,2,50,2,1
0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.3698630136986301,0.03718199608610567,1.0,1.0,0.0,0.0,0.1,0.09,0.0,1.0,0.07450980392156863,0.07,0.08,0.0,0.0,1.0,1.0,0.0,0.0,2,41,6,1
0.0,7.608894762614251e-08,1.1145570764568161e-07,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.007827788649706457,0.007827788649706457,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,3,50,10,0
0.01894751561480377,4.456928223617399e-05,0.0,0,0.0,0.0,0.0,0.0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0410958904109589,0.0410958904109589,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.996078431372549,1.0,0.01,0.0,0.0,0.01,0.01,0.57,0.57,2,25,5,1
0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.5362035225048923,0.023483365949119372,0.55,0.5,0.45,0.5,0.04,0.06,0.0,1.0,0.047058823529411764,0.05,0.06,0.0,0.0,0.57,0.5,0.43,0.5,2,50,2,1
0.0,0.0,3.358939134527391e-08,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0019569471624266144,0.0019569471624266144,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.30196078431372547,0.3,0.62,0.0,0.0,0.2,0.68,0.6,0.0,2,61,9,1
0.006572200988160716,1.1522040640530152e-07,4.557469689347392e-07,0,0.0,0.0,0.025974025974025976,0.0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,1,0.0019569471624266144,0.0019569471624266144,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.17254901960784313,0.17,0.03,0.0,0.0,0.24,0.0,0.02,0.0,2,20,10,3
0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.23483365949119372,0.01761252446183953,1.0,1.0,0.0,0.0,0.08,0.07,0.0,1.0,0.03529411764705882,0.04,0.06,0.0,0.0,1.0,1.0,0.0,0.0,2,22,6,1
0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0019569471624266144,0.011741682974559686,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.047058823529411764,0.01568627450980392,0.33,0.25,0.08,0.0,1.0,1.0,0.0,0.0,2,48,6,2
0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.4892367906066536,0.03131115459882583,0.0,0.0,1.0,1.0,0.06,0.06,0.0,1.0,0.06274509803921569,0.06,0.07,0.0,0.0,0.0,0.0,1.0,1.0,2,5,2,1
0.0,1.6159843162504553e-07,1.864974614920549e-06,0,0.0,0.0,0.0,0.0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.015655577299412915,0.043052837573385516,0.0,0.0,0.0,0.0,1.0,0.0,0.09,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,25,10,0
0.0,4.753747585023761e-07,2.755856880828155e-07,0,0.0,0.0,0.0,0.0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0019569471624266144,0.0019569471624266144,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2392156862745098,0.6666666666666666,0.44,0.38,0.02,0.02,0.02,0.05,0.0,0.01,2,55,10,0
0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.003913894324853229,0.03131115459882583,0.0,0.0,1.0,0.94,0.5,1.0,1.0,0.10588235294117647,0.23529411764705882,0.26,0.19,0.04,0.03,0.0,0.0,0.85,0.98,2,29,2,2
0.0,1.1377109311718452e-07,9.452360082663218e-06,0,0.0,0.0,0.0,0.0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0136986301369863,0.04892367906066536,0.0,0.0,0.0,0.0,1.0,0.0,0.2,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,25,10,0
0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.38943248532289626,0.0136986301369863,1.0,1.0,0.0,0.0,0.04,0.09,0.0,1.0,0.027450980392156862,0.03,0.08,0.0,0.0,1.0,1.0,0.0,0.0,2,50,6,1
0.0,1.9275866731956104e-07,9.992843925218988e-07,0,0.0,0.0,0.0,0.0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.07827788649706457,0.07827788649706457,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,25,10,0
0.0,2.0797645684478955e-07,4.908631507957074e-07,0,0.0,0.0,0.0,0.0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.005870841487279843,0.005870841487279843,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.011764705882352941,1.0,1.0,0.0,0.33,0.09,0.0,0.0,0.0,0.0,2,25,10,0
0.0,2.3913669253930506e-07,9.82489696849262e-07,0,0.0,0.0,0.0,0.0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.033268101761252444,0.03913894324853229,0.0,0.0,0.0,0.0,1.0,0.0,0.1,0.4745098039215686,1.0,1.0,0.0,0.01,0.06,0.0,0.0,0.0,0.0,2,25,10,0
0.0,7.608894762614251e-08,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0019569471624266144,0.0019569471624266144,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.023529411764705882,0.023529411764705882,1.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,3,50,10,0
0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.4774951076320939,0.0136986301369863,0.0,0.0,1.0,1.0,0.03,0.06,0.0,1.0,0.027450980392156862,0.03,0.07,0.0,0.0,0.0,0.0,1.0,1.0,2,29,2,1
0.0,3.913145877915901e-08,4.122334392374525e-08,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.86,0.0,0.0,0.0,0.0,0.0,3,50,10,0
0.0,9.130673715137102e-08,1.3283077486540137e-07,0,0.0,0.0,0.0,0.2,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0019569471624266144,0.0019569471624266144,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.6352941176470588,0.64,0.02,0.0,0.0,0.0,0.0,0.02,0.02,2,61,10,3
0.0,0.0,3.358939134527391e-08,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0019569471624266144,0.0019569471624266144,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.6,0.6,0.03,0.0,0.0,0.31,0.52,0.11,0.08,2,61,9,1
0.0,2.5435448206453354e-07,1.8229878757389567e-06,0,0.0,0.0,0.0,0.0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.009784735812133072,0.009784735812133072,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,25,10,0
0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.22309197651663404,0.019569471624266144,0.0,0.0,1.0,1.0,0.09,0.08,0.0,1.0,0.0392156862745098,0.04,0.06,0.0,0.0,0.0,0.0,1.0,1.0,2,50,2,1
0.0,1.6884499806563054e-07,2.450498777689301e-07,0,0.0,0.0,0.0,0.0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.005870841487279843,0.005870841487279843,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,25,10,0
0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0019569471624266144,0.005870841487279843,1.0,0.33,0.0,0.33,1.0,0.0,0.67,0.4392156862745098,0.3333333333333333,0.34,0.03,0.01,0.02,1.0,1.0,0.0,0.0,2,61,6,2
0.0,2.2102027643784255e-07,2.0596404056715685e-06,0,0.0,0.0,0.0,0.0,1,0.0,0,0.0,0.0,0.0,0.0,0.1111111111111111,0,0,0,0.007827788649706457,0.007827788649706457,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.9254901960784314,0.93,0.02,0.0,0.0,0.0,0.0,0.0,0.0,2,25,10,0
0.006525589633634754,0.00020552566807458369,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0019569471624266144,0.0019569471624266144,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0196078431372549,0.0196078431372549,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2,21,10,3
2.3305677262981263e-05,1.8833826179080418e-06,2.2367481054921036e-07,0,0.0,0.0,0.0,0.0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.005870841487279843,0.005870841487279843,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.7333333333333333,0.73,0.13,0.0,0.0,0.0,0.0,0.25,0.0,2,55,10,1
0.0,7.246566440585001e-10,7.633952578471343e-10,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.09980430528375733,0.0019569471624266144,0.0,0.0,0.0,0.0,0.02,1.0,0.0,1.0,0.00392156862745098,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3,45,10,2
0.0,2.3551340931901254e-07,8.58819665078026e-07,0,0.0,0.0,0.0,0.0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.05283757338551859,0.05283757338551859,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,25,10,0
0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.3522504892367906,0.033268101761252444,1.0,1.0,0.0,0.0,0.09,0.08,0.0,1.0,0.06666666666666667,0.07,0.09,0.0,0.0,1.0,1.0,0.0,0.0,2,50,6,1
0.0,0.0,5.34376680492994e-09,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0019569471624266144,0.0019569471624266144,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.39215686274509803,0.0196078431372549,0.05,0.05,0.05,0.0,0.0,0.0,0.0,0.0,2,21,10,3
0.0,1.7319293792998152e-07,4.517773135939341e-06,0,0.0,0.0,0.0,0.0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0136986301369863,0.0136986301369863,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,25,10,0
0.006548895310897735,1.1739437633747702e-07,4.5727375945043343e-07,0,0.0,0.0,0.025974025974025976,0.0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,1,0.0019569471624266144,0.0019569471624266144,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.07058823529411765,0.07,0.02,0.0,0.0,0.58,0.0,0.02,0.0,2,20,10,3
0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.7788649706457925,0.0019569471624266144,0.17,0.0,0.83,1.0,0.0,1.0,0.0,1.0,0.00392156862745098,0.0,0.9,0.0,0.0,0.15,0.0,0.84,1.0,2,45,2,2
0.0,3.2609548982632507e-08,3.435278660312104e-08,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.15655577299412915,0.3131115459882583,0.0,0.0,0.0,0.0,1.0,0.0,0.01,1.0,0.9568627450980391,0.96,0.01,0.01,0.0,0.0,0.0,0.0,0.0,3,13,10,0
0.0,0.0,2.7482229282496835e-08,0,0.0,0.0,0.0,0.0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.005870841487279843,0.003913894324853229,0.0,0.0,1.0,1.0,0.33,1.0,1.0,0.6196078431372549,0.22745098039215686,0.23,0.03,0.01,0.03,0.01,0.02,0.87,0.97,2,48,3,2
0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.25440313111545987,0.25440313111545987,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.73,0.73,0.24,0.24,2,25,6,1
0.0,7.304538972109681e-07,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.25440313111545987,0.25440313111545987,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,16,10,1
0.0,9.130673715137102e-08,1.3283077486540137e-07,0,0.0,0.0,0.0,0.2,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0019569471624266144,0.0019569471624266144,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.7843137254901961,0.78,0.02,0.0,0.0,0.0,0.0,0.02,0.03,2,61,10,3
0.0,7.608894762614251e-08,8.01565020739491e-08,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.005870841487279843,0.005870841487279843,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,3,50,10,0
0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.42661448140900193,0.03131115459882583,0.0,0.0,1.0,1.0,0.07,0.07,0.0,1.0,0.06274509803921569,0.06,0.07,0.0,0.0,0.0,0.0,1.0,1.0,2,50,2,1
0.0,1.5072858196416804e-07,4.6261752625536336e-07,0,0.0,0.0,0.0,0.0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.07632093933463796,0.09197651663405088,0.0,0.0,0.0,0.0,1.0,0.0,0.06,0.34509803921568627,1.0,1.0,0.0,0.01,0.12,0.0,0.0,0.0,0.0,2,25,10,0
0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.2309197651663405,0.033268101761252444,1.0,1.0,0.0,0.0,0.14,0.06,0.0,0.5019607843137255,0.06666666666666667,0.13,0.07,0.01,0.0,1.0,1.0,0.0,0.0,2,50,6,1
0.0,1.8261347430274204e-07,6.740780126790196e-07,0,0.0,0.0,0.0,0.0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.033268101761252444,0.03522504892367906,0.0,0.0,0.0,0.0,1.0,0.0,0.11,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,25,10,0
0.0,3.116023569451551e-08,1.0076817403582173e-07,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.299412915851272,0.45596868884540115,0.0,0.0,0.0,0.0,1.0,0.0,0.01,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,13,10,0
0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0136986301369863,0.0136986301369863,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.027450980392156862,0.03,0.07,0.0,0.0,0.83,1.0,0.02,0.0,2,25,6,1
0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.25048923679060664,0.01761252446183953,0.0,0.0,1.0,1.0,0.07,0.06,0.0,1.0,0.03529411764705882,0.04,0.05,0.0,0.0,0.0,0.0,1.0,1.0,2,50,2,1
0.0,2.3116546945466153e-07,1.7306170495394534e-06,0,0.0,0.0,0.0,0.0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.003913894324853229,0.003913894324853229,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1568627450980392,1.0,1.0,0.0,0.03,0.07,0.03,0.0,0.0,0.0,2,25,10,0
0.0,1.6159843162504553e-07,4.725416646073761e-07,0,0.0,0.0,0.0,0.0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.009784735812133072,0.009784735812133072,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.16862745098039217,1.0,1.0,0.0,0.02,0.02,0.0,0.01,0.0,0.0,2,25,10,0
